source_image_id,annotation_id,split,class,canonical_geometry_type,canonical_area_px,reconstructed_area_px,connected_components,component_rings,joined,hole_count,hole_pixels,thinness,adapter_point_count,mask_iou,dice,control_iou,merged_iou,join_loss,serialization_loss,absolute_area_error_px,relative_area_error,signed_relative_area_error,fp_pixels,fn_pixels,bbox_max_delta_px,reason_flags
5xqkoD8kcbQ7JWIll2KF,132,train,vest_on_body,CANONICAL_RLE,1542,1523,1,1,0,0,0,4.665237,81,0.946031746,0.972267537,1.000000000,1.000000000,0.000000000,0.053968254,19,0.012321660,-0.012321660,33,52,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,133,train,vest_on_body,CANONICAL_RLE,2455,2451,1,1,0,0,0,4.994762,104,0.949920509,0.974317163,1.000000000,1.000000000,0.000000000,0.050079491,4,0.001629328,-0.001629328,61,65,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,134,train,vest_on_body,CANONICAL_RLE,1685,1702,2,2,1,0,0,6.942841,118,0.902808989,0.948922350,1.000000000,0.994100295,0.005899705,0.091291306,17,0.010089021,0.010089021,95,78,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
5xqkoD8kcbQ7JWIll2KF,135,train,vest_on_body,CANONICAL_RLE,2040,2038,1,1,0,0,0,4.569054,85,0.948399427,0.973516430,1.000000000,1.000000000,0.000000000,0.051600573,2,0.000980392,-0.000980392,53,55,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,136,train,person,CANONICAL_RLE,730,725,1,1,0,0,0,4.561866,49,0.916996047,0.956701031,1.000000000,1.000000000,0.000000000,0.083003953,5,0.006849315,-0.006849315,29,34,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
5xqkoD8kcbQ7JWIll2KF,137,train,person,CANONICAL_RLE,5742,5789,1,1,0,0,0,6.189551,171,0.959721278,0.979446709,1.000000000,1.000000000,0.000000000,0.040278722,47,0.008185301,0.008185301,142,95,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,138,train,person,CANONICAL_RLE,5080,5113,1,1,0,0,0,6.709180,204,0.957181260,0.978122241,1.000000000,1.000000000,0.000000000,0.042818740,33,0.006496063,0.006496063,128,95,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,139,train,person,CANONICAL_RLE,6291,6346,1,1,0,1,18,5.350659,169,0.961353407,0.980295956,0.997146933,0.997146933,0.000000000,0.035793526,55,0.008742648,0.008742648,152,97,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
5xqkoD8kcbQ7JWIll2KF,140,train,person,CANONICAL_RLE,7439,7447,1,1,0,0,0,6.122813,203,0.961006455,0.980115545,1.000000000,1.000000000,0.000000000,0.038993545,8,0.001075413,0.001075413,152,144,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,141,train,person,CANONICAL_RLE,5956,5946,1,1,0,0,0,5.523150,154,0.963378423,0.981347673,1.000000000,1.000000000,0.000000000,0.036621577,10,0.001678979,-0.001678979,106,116,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,142,train,person,CANONICAL_RLE,5753,5764,1,1,0,0,0,6.415873,165,0.955680082,0.977337848,1.000000000,1.000000000,0.000000000,0.044319918,11,0.001912046,0.001912046,136,125,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,143,train,person,CANONICAL_RLE,4552,4538,1,1,0,0,0,6.129726,159,0.953578337,0.976237624,1.000000000,1.000000000,0.000000000,0.046421663,14,0.003075571,-0.003075571,101,115,1.000,SERIALIZATION_ONLY
5xqkoD8kcbQ7JWIll2KF,144,train,helmet_on_head,CANONICAL_RLE,470,487,1,1,0,0,0,3.779662,41,0.914000000,0.955067921,1.000000000,1.000000000,0.000000000,0.086000000,17,0.036170213,0.036170213,30,13,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
5xqkoD8kcbQ7JWIll2KF,145,train,helmet_on_head,CANONICAL_RLE,386,389,1,1,0,0,0,3.691523,32,0.885644769,0.939354839,1.000000000,1.000000000,0.000000000,0.114355231,3,0.007772021,0.007772021,25,22,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
5xqkoD8kcbQ7JWIll2KF,146,train,helmet_on_head,CANONICAL_RLE,371,375,1,1,0,0,0,3.648978,30,0.903061224,0.949061662,1.000000000,1.000000000,0.000000000,0.096938776,4,0.010781671,0.010781671,21,17,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
5xqkoD8kcbQ7JWIll2KF,147,train,helmet_on_head,CANONICAL_RLE,499,522,1,1,0,0,0,3.858115,40,0.897769517,0.946131244,1.000000000,1.000000000,0.000000000,0.102230483,23,0.046092184,0.046092184,39,16,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
5xqkoD8kcbQ7JWIll2KF,148,train,helmet_on_head,CANONICAL_RLE,326,333,1,1,0,0,0,3.671146,29,0.893678161,0.943854325,1.000000000,1.000000000,0.000000000,0.106321839,7,0.021472393,0.021472393,22,15,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
5xqkoD8kcbQ7JWIll2KF,149,train,helmet_on_head,CANONICAL_RLE,367,373,1,1,0,0,0,3.686721,25,0.937172775,0.967567568,1.000000000,1.000000000,0.000000000,0.062827225,6,0.016348774,0.016348774,15,9,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
5xqkoD8kcbQ7JWIll2KF,150,train,helmet_on_head,CANONICAL_POLYGON,219,240,1,1,0,0,0,3.730963,6,0.912500000,0.954248366,0.874493927,0.874493927,0.000000000,-0.038006073,21,0.095890411,0.095890411,21,0,1.000,RASTER_BOUNDARY_DIFFERENCE|SMALL_MASK_SENSITIVITY
5z8XJfD2gto4gT3gwPAK,151,train,vest_on_body,CANONICAL_RLE,276439,276536,1,1,0,0,0,8.025129,1375,0.992293475,0.996131832,1.000000000,1.000000000,0.000000000,0.007706525,97,0.000350891,0.000350891,1118,1021,1.000,SERIALIZATION_ONLY
5z8XJfD2gto4gT3gwPAK,152,train,person,CANONICAL_RLE,39065,38958,1,1,0,0,0,4.663426,298,0.984358707,0.992117709,1.000000000,1.000000000,0.000000000,0.015641293,107,0.002739025,-0.002739025,254,361,1.000,SERIALIZATION_ONLY
5z8XJfD2gto4gT3gwPAK,153,train,person,CANONICAL_RLE,476372,485969,78,58,1,64,4650,16.931261,4914,0.969399178,0.984461849,0.990243689,0.981195233,0.009048457,0.011796055,9597,0.020146020,0.020146020,12275,2678,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
5z8XJfD2gto4gT3gwPAK,154,train,helmet_on_head,CANONICAL_RLE,67419,67457,1,1,0,0,0,4.467860,507,0.991171738,0.995566298,1.000000000,1.000000000,0.000000000,0.008828262,38,0.000563639,0.000563639,318,280,1.000,SERIALIZATION_ONLY
619mdz3TlcOedTGFv0za,155,train,person,CANONICAL_POLYGON,299880,301319,1,1,0,0,0,5.299942,87,0.994780779,0.997383562,0.995030953,0.995030953,0.000000000,0.000250173,1439,0.004798586,0.004798586,1506,67,1.000,RASTER_BOUNDARY_DIFFERENCE
66p9gzaQFGcmQA2v40Of,156,train,vest_on_body,CANONICAL_POLYGON,303251,304244,1,1,0,0,0,4.454775,59,0.996467128,0.998230438,0.995631782,0.995631782,0.000000000,-0.000835346,993,0.003274515,0.003274515,1034,41,1.000,RASTER_BOUNDARY_DIFFERENCE
66p9gzaQFGcmQA2v40Of,157,train,person,CANONICAL_RLE,430092,430460,1,1,0,0,0,5.930114,1356,0.995816113,0.997903671,1.000000000,1.000000000,0.000000000,0.004183887,368,0.000855631,0.000855631,1086,718,1.000,SERIALIZATION_ONLY
6B8gSWbJYQFfVadXSWxT,158,train,person,CANONICAL_RLE,22892,22856,1,1,0,0,0,5.607795,345,0.983180163,0.991518755,1.000000000,1.000000000,0.000000000,0.016819837,36,0.001572602,-0.001572602,176,212,1.000,SERIALIZATION_ONLY
6B8gSWbJYQFfVadXSWxT,159,train,person,CANONICAL_RLE,7086,6990,1,1,0,0,0,6.184607,117,0.950124688,0.974424552,1.000000000,1.000000000,0.000000000,0.049875312,96,0.013547841,-0.013547841,132,228,1.000,SERIALIZATION_ONLY
6B8gSWbJYQFfVadXSWxT,160,train,person,CANONICAL_RLE,26085,26349,2,2,1,0,0,6.669467,455,0.968317129,0.983903574,1.000000000,0.989229777,0.010770223,0.020912648,264,0.010120759,0.010120759,554,290,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
6B8gSWbJYQFfVadXSWxT,161,train,person,CANONICAL_RLE,479219,479251,1,1,0,0,0,4.995787,1231,0.996276001,0.998134527,1.000000000,1.000000000,0.000000000,0.003723999,32,0.000066775,0.000066775,910,878,1.000,SERIALIZATION_ONLY
6ZHpQueANukCh7UeL4s5,163,train,vest_on_body,CANONICAL_RLE,57204,57257,2,2,1,2,34,5.724047,571,0.986445914,0.993176715,0.999405989,0.999144150,0.000261839,0.012698236,53,0.000926509,0.000926509,417,364,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
6ZHpQueANukCh7UeL4s5,164,train,person,CANONICAL_RLE,125538,125560,4,4,1,0,0,8.408241,1213,0.989052598,0.994496173,1.000000000,0.999689434,0.000310566,0.010636835,22,0.000175246,0.000175246,702,680,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
6ZHpQueANukCh7UeL4s5,165,train,person,CANONICAL_RLE,31098,31153,4,2,1,0,0,6.769125,520,0.980812677,0.990313409,0.999871374,0.999036114,0.000835261,0.018223437,55,0.001768602,0.001768602,329,274,20.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
6hpR44qukoBLy0iFwzip,178,train,helmet_loose,CANONICAL_POLYGON,289331,290119,1,1,0,0,0,3.793995,34,0.997118662,0.998557253,0.996341804,0.996341804,0.000000000,-0.000776859,788,0.002723524,0.002723524,812,24,1.000,RASTER_BOUNDARY_DIFFERENCE
6nPmmdeGSmklKpfLZ04I,182,train,person,CANONICAL_POLYGON,56334,57094,1,1,0,0,0,7.435595,70,0.985645263,0.992770744,0.984465476,0.984465476,0.000000000,-0.001179787,760,0.013490965,0.013490965,790,30,1.000,RASTER_BOUNDARY_DIFFERENCE
6nPmmdeGSmklKpfLZ04I,183,train,vest_on_body,CANONICAL_POLYGON,12535,12877,1,1,0,0,0,5.621171,28,0.972675050,0.986148276,0.972459935,0.972459935,0.000000000,-0.000215116,342,0.027283606,0.027283606,347,5,1.000,RASTER_BOUNDARY_DIFFERENCE
6nPmmdeGSmklKpfLZ04I,184,train,helmet_on_head,CANONICAL_POLYGON,3671,3783,1,1,0,0,0,4.488711,15,0.968832541,0.984169573,0.954486006,0.954486006,0.000000000,-0.014346535,112,0.030509398,0.030509398,115,3,6.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,187,train,helmet_loose,CANONICAL_POLYGON,21306,21535,1,1,0,0,0,3.779859,21,0.987520297,0.993720968,0.986235981,0.986235981,0.000000000,-0.001284316,229,0.010748146,0.010748146,249,20,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,188,train,helmet_loose,CANONICAL_POLYGON,18029,18298,1,1,0,0,0,3.938408,24,0.984214551,0.992044485,0.984038483,0.984038483,0.000000000,-0.000176068,269,0.014920406,0.014920406,279,10,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,189,train,helmet_loose,CANONICAL_POLYGON,15393,15658,1,1,0,0,0,3.935184,19,0.982189595,0.991014782,0.983175537,0.983175537,0.000000000,0.000985943,265,0.017215617,0.017215617,272,7,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,190,train,helmet_loose,CANONICAL_POLYGON,17230,17524,1,1,0,0,0,3.929111,20,0.981300952,0.990562237,0.983930920,0.983930920,0.000000000,0.002629968,294,0.017063262,0.017063262,311,17,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,191,train,helmet_loose,CANONICAL_POLYGON,18970,19305,1,1,0,0,0,3.872351,20,0.979877923,0.989836708,0.984921749,0.984921749,0.000000000,0.005043826,335,0.017659462,0.017659462,362,27,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,192,train,helmet_loose,CANONICAL_POLYGON,13891,14165,1,1,0,0,0,4.036543,18,0.979817938,0.989806102,0.981810461,0.981810461,0.000000000,0.001992523,274,0.019725002,0.019725002,280,6,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,193,train,helmet_loose,CANONICAL_POLYGON,12919,13131,1,1,0,0,0,3.947468,18,0.983552882,0.991708253,0.981805725,0.981805725,0.000000000,-0.001747157,212,0.016409939,0.016409939,214,2,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,194,train,helmet_loose,CANONICAL_POLYGON,14332,14509,1,1,0,0,0,3.984928,21,0.984108420,0.991990569,0.983034549,0.983034549,0.000000000,-0.001073871,177,0.012349986,0.012349986,204,27,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,195,train,helmet_loose,CANONICAL_POLYGON,15741,15959,1,1,0,0,0,3.940398,19,0.983853808,0.991861199,0.982546137,0.982546137,0.000000000,-0.001307671,218,0.013849184,0.013849184,238,20,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,196,train,helmet_loose,CANONICAL_POLYGON,17827,18033,1,1,0,0,0,3.908010,25,0.985383678,0.992638037,0.984898772,0.984898772,0.000000000,-0.000484906,206,0.011555506,0.011555506,235,29,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,197,train,helmet_loose,CANONICAL_POLYGON,17457,17822,1,1,0,0,0,3.834066,20,0.979519695,0.989653902,0.984079490,0.984079490,0.000000000,0.004559795,365,0.020908518,0.020908518,365,0,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,198,train,helmet_loose,CANONICAL_POLYGON,12531,12721,1,1,0,0,0,4.067691,20,0.980549020,0.990178996,0.980479774,0.980479774,0.000000000,-0.000069245,190,0.015162397,0.015162397,219,29,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,199,train,helmet_loose,CANONICAL_POLYGON,16629,16851,1,1,0,0,0,3.944649,19,0.986472054,0.993189964,0.983767773,0.983767773,0.000000000,-0.002704282,222,0.013350171,0.013350171,225,3,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,200,train,helmet_loose,CANONICAL_POLYGON,20234,20530,1,1,0,0,0,3.756979,21,0.983456598,0.991659307,0.985951220,0.985951220,0.000000000,0.002494622,296,0.014628843,0.014628843,318,22,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,201,train,helmet_loose,CANONICAL_POLYGON,15967,16237,1,1,0,0,0,3.868440,21,0.983004926,0.991429636,0.983348751,0.983348751,0.000000000,0.000343825,270,0.016909877,0.016909877,273,3,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,202,train,helmet_loose,CANONICAL_POLYGON,19703,19998,1,1,0,0,0,3.760350,21,0.984752287,0.992317574,0.985674931,0.985674931,0.000000000,0.000922644,295,0.014972339,0.014972339,300,5,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,203,train,helmet_loose,CANONICAL_POLYGON,12972,13229,1,1,0,0,0,3.978776,20,0.978031104,0.988893554,0.982029117,0.982029117,0.000000000,0.003998014,257,0.019811903,0.019811903,274,17,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,204,train,helmet_loose,CANONICAL_POLYGON,11156,11262,1,1,0,0,0,4.084974,18,0.988998314,0.994468730,0.979683377,0.979683377,0.000000000,-0.009314937,106,0.009501613,0.009501613,115,9,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,205,train,helmet_loose,CANONICAL_POLYGON,12578,12793,1,1,0,0,0,3.982786,19,0.981954535,0.990895116,0.980784252,0.980784252,0.000000000,-0.001170282,215,0.017093338,0.017093338,223,8,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,206,train,helmet_loose,CANONICAL_POLYGON,11518,11778,1,1,0,0,0,4.066583,19,0.976247031,0.987980769,0.979047781,0.979047781,0.000000000,0.002800750,260,0.022573363,0.022573363,270,10,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,207,train,helmet_loose,CANONICAL_POLYGON,16591,16767,1,1,0,0,0,3.913104,22,0.988198832,0.994064392,0.984201461,0.984201461,0.000000000,-0.003997371,176,0.010608161,0.010608161,187,11,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,208,train,helmet_loose,CANONICAL_POLYGON,16130,16456,1,1,0,0,0,3.876846,19,0.979227405,0.989504695,0.983330280,0.983330280,0.000000000,0.004102875,326,0.020210787,0.020210787,334,8,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,209,train,helmet_loose,CANONICAL_POLYGON,16345,16538,1,1,0,0,0,3.850152,21,0.987248444,0.993583311,0.983489003,0.983489003,0.000000000,-0.003759441,193,0.011807892,0.011807892,202,9,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,210,train,helmet_loose,CANONICAL_POLYGON,12858,13008,1,1,0,0,0,3.956820,19,0.985263643,0.992577128,0.981645763,0.981645763,0.000000000,-0.003617879,150,0.011665889,0.011665889,171,21,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,211,train,helmet_loose,CANONICAL_POLYGON,14010,14286,1,1,0,0,0,3.847845,19,0.980541751,0.990175290,0.983205678,0.983205678,0.000000000,0.002663927,276,0.019700214,0.019700214,277,1,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,212,train,helmet_loose,CANONICAL_POLYGON,14012,14234,1,1,0,0,0,3.878961,21,0.983428130,0.991644835,0.982095211,0.982095211,0.000000000,-0.001332919,222,0.015843563,0.015843563,229,7,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,213,train,helmet_loose,CANONICAL_POLYGON,14066,14278,1,1,0,0,0,4.010858,21,0.985012956,0.992449901,0.982508920,0.982508920,0.000000000,-0.002504036,212,0.015071804,0.015071804,213,1,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,214,train,helmet_loose,CANONICAL_POLYGON,15152,15379,1,1,0,0,0,3.959148,18,0.983949574,0.991909862,0.982975958,0.982975958,0.000000000,-0.000973616,227,0.014981521,0.014981521,237,10,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,215,train,helmet_loose,CANONICAL_POLYGON,15804,16047,1,1,0,0,0,3.896857,20,0.984115119,0.991993972,0.983235697,0.983235697,0.000000000,-0.000879421,243,0.015375854,0.015375854,249,6,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,216,train,helmet_loose,CANONICAL_POLYGON,12869,13079,1,1,0,0,0,4.102954,20,0.982882470,0.991367350,0.980453539,0.980453539,0.000000000,-0.002428931,210,0.016318284,0.016318284,217,7,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,217,train,helmet_loose,CANONICAL_POLYGON,12705,12827,1,1,0,0,0,3.975746,21,0.987080707,0.993498355,0.981343861,0.981343861,0.000000000,-0.005736845,122,0.009602519,0.009602519,144,22,1.000,RASTER_BOUNDARY_DIFFERENCE
6yISFDLTaSrGRErrVKUw,218,train,helmet_loose,CANONICAL_POLYGON,13062,13252,1,1,0,0,0,4.105405,20,0.983118547,0.991487421,0.980673786,0.980673786,0.000000000,-0.002444761,190,0.014546011,0.014546011,207,17,1.000,RASTER_BOUNDARY_DIFFERENCE
70XMYeBZO8t3mAXtu9ke,221,train,vest_on_body,CANONICAL_RLE,54331,54888,10,8,1,0,0,10.040365,975,0.971390925,0.985487873,0.999926377,0.992582172,0.007344206,0.021191247,557,0.010251974,0.010251974,1071,514,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
70XMYeBZO8t3mAXtu9ke,222,train,person,CANONICAL_RLE,209940,211117,2,2,1,1,928,9.078070,1664,0.985836910,0.992867949,0.995599143,0.995485841,0.000113301,0.009648931,1177,0.005606364,0.005606364,2090,913,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
70XMYeBZO8t3mAXtu9ke,223,train,helmet_on_head,CANONICAL_RLE,19486,19667,3,2,1,3,141,5.860622,325,0.971450151,0.985518351,0.991949865,0.991899327,0.000050537,0.020449176,181,0.009288720,0.009288720,374,193,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
77sSza06NSDiTCn9F0sb,224,train,vest_on_body,CANONICAL_POLYGON,175680,176849,1,1,0,0,0,5.941851,60,0.993141894,0.996559148,0.992313257,0.992313257,0.000000000,-0.000828637,1169,0.006654144,0.006654144,1191,22,1.000,RASTER_BOUNDARY_DIFFERENCE
77sSza06NSDiTCn9F0sb,225,train,helmet_on_head,CANONICAL_POLYGON,30444,30710,1,1,0,0,0,4.237848,22,0.990884526,0.995421395,0.986045757,0.986045757,0.000000000,-0.004838770,266,0.008737354,0.008737354,273,7,4.000,RASTER_BOUNDARY_DIFFERENCE
77sSza06NSDiTCn9F0sb,226,train,person,CANONICAL_RLE,308147,307806,1,1,0,0,0,6.082413,1195,0.994091729,0.997037112,1.000000000,1.000000000,0.000000000,0.005908271,341,0.001106615,-0.001106615,742,1083,1.000,SERIALIZATION_ONLY
77sSza06NSDiTCn9F0sb,227,train,person,CANONICAL_RLE,247215,247408,4,3,1,0,0,5.771415,978,0.994302833,0.997143279,0.999995955,0.999733096,0.000262859,0.005430263,193,0.000780697,0.000780697,803,610,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
77sSza06NSDiTCn9F0sb,228,train,person,CANONICAL_RLE,187768,187740,1,1,0,0,0,5.487775,1034,0.994264289,0.997123896,1.000000000,1.000000000,0.000000000,0.005735711,28,0.000149120,-0.000149120,526,554,1.000,SERIALIZATION_ONLY
7Qa4QokXVymOY6hvk9CF,229,train,person,CANONICAL_POLYGON,321076,322482,1,1,0,0,0,5.428058,90,0.995336882,0.997662992,0.995293388,0.995293388,0.000000000,-0.000043494,1406,0.004379026,0.004379026,1455,49,1.000,RASTER_BOUNDARY_DIFFERENCE
7Qa4QokXVymOY6hvk9CF,230,train,vest_on_body,CANONICAL_POLYGON,125611,126339,1,1,0,0,0,5.219597,64,0.993716963,0.996848581,0.992254005,0.992254005,0.000000000,-0.001462957,728,0.005795671,0.005795671,761,33,1.000,RASTER_BOUNDARY_DIFFERENCE
7aLiOz0V7KPglydbD5H7,237,train,person,CANONICAL_POLYGON,76629,77277,1,1,0,0,0,5.847247,55,0.990970479,0.995464764,0.988956199,0.988956199,0.000000000,-0.002014280,648,0.008456329,0.008456329,673,25,1.000,RASTER_BOUNDARY_DIFFERENCE
7aLiOz0V7KPglydbD5H7,238,train,person,CANONICAL_POLYGON,50965,51710,1,1,0,0,0,7.240787,77,0.984863423,0.992373996,0.983960733,0.983960733,0.000000000,-0.000902690,745,0.014617875,0.014617875,764,19,1.000,RASTER_BOUNDARY_DIFFERENCE
7aLiOz0V7KPglydbD5H7,239,train,person,CANONICAL_POLYGON,36703,37289,1,1,0,0,0,7.463169,43,0.983806102,0.991836955,0.980404213,0.980404213,0.000000000,-0.003401889,586,0.015965997,0.015965997,595,9,1.000,RASTER_BOUNDARY_DIFFERENCE
7aLiOz0V7KPglydbD5H7,240,train,helmet_on_head,CANONICAL_POLYGON,5305,5416,1,1,0,0,0,3.991099,15,0.979139745,0.989459938,0.970091743,0.970091743,0.000000000,-0.009048002,111,0.020923657,0.020923657,112,1,1.000,RASTER_BOUNDARY_DIFFERENCE
7aLiOz0V7KPglydbD5H7,241,train,helmet_on_head,CANONICAL_POLYGON,4126,4162,1,1,0,0,0,4.035835,13,0.982300885,0.991071429,0.963380282,0.963380282,0.000000000,-0.018920603,36,0.008725158,0.008725158,55,19,1.000,RASTER_BOUNDARY_DIFFERENCE
7aLiOz0V7KPglydbD5H7,242,train,helmet_on_head,CANONICAL_POLYGON,4585,4692,1,1,0,0,0,3.978279,14,0.975090483,0.987388164,0.969234034,0.969234034,0.000000000,-0.005856450,107,0.023336968,0.023336968,112,5,1.000,RASTER_BOUNDARY_DIFFERENCE
7aLiOz0V7KPglydbD5H7,243,train,vest_on_body,CANONICAL_RLE,17976,18145,5,5,1,0,0,7.679708,398,0.960753447,0.979983943,1.000000000,0.992820060,0.007179940,0.032066613,169,0.009401424,0.009401424,446,277,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
7aLiOz0V7KPglydbD5H7,244,train,vest_on_body,CANONICAL_RLE,11822,11926,3,3,1,0,0,7.546121,302,0.965080679,0.982230083,1.000000000,0.995872294,0.004127706,0.030791615,104,0.008797158,0.008797158,263,159,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
7aLiOz0V7KPglydbD5H7,245,train,vest_on_body,CANONICAL_RLE,6180,6353,4,3,1,0,0,7.159137,247,0.936794931,0.967366153,0.999514563,0.976137800,0.023376763,0.039342869,173,0.027993528,0.027993528,291,118,0.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
84V2JE8FINqroFaJRHRL,252,train,person,CANONICAL_POLYGON,394228,396011,1,1,0,0,0,6.613015,123,0.995079451,0.997533658,0.994863083,0.994863083,0.000000000,-0.000216368,1783,0.004522763,0.004522763,1866,83,1.000,RASTER_BOUNDARY_DIFFERENCE
84V2JE8FINqroFaJRHRL,253,train,vest_on_body,CANONICAL_POLYGON,124316,125192,1,1,0,0,0,4.943677,53,0.992636665,0.996304728,0.992554245,0.992554245,0.000000000,-0.000082420,876,0.007046559,0.007046559,899,23,1.000,RASTER_BOUNDARY_DIFFERENCE
84V2JE8FINqroFaJRHRL,254,train,vest_on_body,CANONICAL_POLYGON,209867,210699,1,1,0,0,0,4.620652,64,0.995643963,0.997817227,0.994551662,0.994551662,0.000000000,-0.001092301,832,0.003964416,0.003964416,875,43,1.000,RASTER_BOUNDARY_DIFFERENCE
84V2JE8FINqroFaJRHRL,255,train,person,CANONICAL_POLYGON,297218,298922,1,1,0,0,0,7.720415,101,0.993765928,0.996873218,0.992708657,0.992708657,0.000000000,-0.001057271,1704,0.005733166,0.005733166,1784,80,1.000,RASTER_BOUNDARY_DIFFERENCE
