source_image_id,source_name,v4_split,v4_image_id_or_filename,v4_coco_image_id,mapping_method,mapping_confidence,is_augmented,candidates,selected_mae,rejected_mae,notes
xCsoN8tQQsB259iyGJJD,premium_photo-1678837556054-cb0b59e83a7f.jpg,train,premium_photo-1678837556054-cb0b59e83a7f_jpg.rf.46600a9b52b7706f8a47d2f697040cc4.jpg,339,exact_name,high,false,2,2.0634,73.6806,pristine 2.06 vs augmented 73.68
xEWKVpjbfnBH9kQEaUbB,photo-1560264280-88b68371db39.jpg,train,photo-1560264280-88b68371db39_jpg.rf.11df114fc5232081415b029738f9405d.jpg,359,exact_name,high,false,2,2.5579,64.2819,pristine 2.56 vs augmented 64.28
xibnPIqURhNVJI3zP0bz,px_0021_8486909.jpg,test,px_0021_8486909_jpg.rf.331fd92586e354f15d61e544f8623fc0.jpg,23,exact_name,high,false,1,2.1255,,single export record; matches the deterministic re-render
xnxssvkuDMAznbmlK9z8,px_0051_8487727.jpg,valid,px_0051_8487727_jpg.rf.e5014cc4c9328dbdb1b54e9794043143.jpg,78,exact_name,high,false,1,2.3425,,single export record; matches the deterministic re-render
xwPbKAjD2vxaff0GdKp1,photo-1552879890-3a06dd3a06c2.jpg,train,photo-1552879890-3a06dd3a06c2_jpg.rf.b9bf28ff6100c7d3c6b6617bcc62b532.jpg,397,exact_name,high,false,2,6.5325,60.6781,pristine 6.53 vs augmented 60.68
y3fseRK4akRrTNtrmPfb,premium_photo-1682147966883-5c9262bf8225.jpg,train,premium_photo-1682147966883-5c9262bf8225_jpg.rf.08512bf441807eff582510e280ba5e21.jpg,369,exact_name,high,false,2,2.0788,58.7599,pristine 2.08 vs augmented 58.76
yE5PdkrjifxbV7QoD5xc,photo-1616179283726-e96f7aa16a56.jpg,train,photo-1616179283726-e96f7aa16a56_jpg.rf.88a34ca16b4a16fe4e32640fb4e30aa2.jpg,438,exact_name,high,false,2,2.5928,54.0745,pristine 2.59 vs augmented 54.07
ySDlICqH087yeYmYSVbI,photo-1732053890874-5be21f55ec3d.jpg,valid,photo-1732053890874-5be21f55ec3d_jpg.rf.09622e1981f241e0950146b422b95eca.jpg,80,exact_name,high,false,1,2.3414,,single export record; matches the deterministic re-render
yeO7WH7v2BmSeIvpsQxr,premium_photo-1661376741563-56e907c3ec0c.jpg,train,premium_photo-1661376741563-56e907c3ec0c_jpg.rf.1c00b0b815cc80d993dcc04fea10cafe.jpg,408,exact_name,high,false,2,1.6325,87.1433,pristine 1.63 vs augmented 87.14
ymICdUCkVq8IfApx2TvK,un_0074_WwMG7hiQgDE.jpg,valid,un_0074_WwMG7hiQgDE_jpg.rf.c03ecba9dab784017ecc6455abe29b25.jpg,86,exact_name,high,false,1,1.7587,,single export record; matches the deterministic re-render
ywH2LFvRJto6sV68hk5v,px_0063_12357629.jpg,valid,px_0063_12357629_jpg.rf.8960026daa3ab0110d8fed74136b37b9.jpg,65,exact_name,high,false,1,1.4685,,single export record; matches the deterministic re-render
yyV4SbiMGeqs0hjR2Nmk,px_0106_28912700.jpg,train,px_0106_28912700_jpg.rf.c66314a1c33ef3b3e88978e7e0101c65.jpg,365,exact_name,high,false,2,1.4936,41.8860,pristine 1.49 vs augmented 41.89
zIjMWx3EGNSbPhJ6eyDE,px_0060_8853470.jpg,train,px_0060_8853470_jpg.rf.5d25444f802053b720adc3b5ddeb7b38.jpg,371,exact_name,high,false,2,1.7160,69.0818,pristine 1.72 vs augmented 69.08
zs9Fbr1mSnefWqSSmWcg,photo-1615475984826-73585a54f778.jpg,train,photo-1615475984826-73585a54f778_jpg.rf.9b1aeb47377edf703d3872faaa6e3f7f.jpg,366,exact_name,high,false,2,3.7098,65.1777,pristine 3.71 vs augmented 65.18
