source_image_id,annotation_id,label,geometry_kind,action,reason,decision_source,geometry_origin,review_flag,bbox,area
5fj7MBBP6mq9NtLfV51m,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,158.000;0.000;559.000;718.000,175959.000
5fj7MBBP6mq9NtLfV51m,3,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,159.000;115.000;262.000;424.000,89296.000
5p4hDwmBcrn3EI04GmlA,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;0.000;973.000;1298.000,809378.000
5p4hDwmBcrn3EI04GmlA,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,120.000;0.000;633.000;463.000,220755.000
5p4hDwmBcrn3EI04GmlA,5,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,593.000;847.000;381.000;452.000,138875.000
5p4hDwmBcrn3EI04GmlA,6,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;816.000;448.000;483.000,122561.000
5tvMIxMJkb5Hp9bD8hBw,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,421.000;25.000;657.000;693.000,290185.000
5xqkoD8kcbQ7JWIll2KF,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,963.000;535.000;48.000;69.000,2344.000
5xqkoD8kcbQ7JWIll2KF,2,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,692.000;443.000;46.000;60.000,2183.000
5xqkoD8kcbQ7JWIll2KF,3,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,762.000;467.000;52.000;62.000,2124.000
5xqkoD8kcbQ7JWIll2KF,4,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,909.000;509.000;39.000;61.000,1542.000
5xqkoD8kcbQ7JWIll2KF,5,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1042.000;556.000;53.000;68.000,2455.000
5xqkoD8kcbQ7JWIll2KF,6,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,836.000;485.000;51.000;63.000,1685.000
5xqkoD8kcbQ7JWIll2KF,7,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,619.000;434.000;46.000;57.000,2040.000
5xqkoD8kcbQ7JWIll2KF,8,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1346.000;179.000;22.000;51.000,730.000
5xqkoD8kcbQ7JWIll2KF,9,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,958.000;507.000;58.000;190.000,5742.000
5xqkoD8kcbQ7JWIll2KF,A,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,691.000;420.000;56.000;156.000,5080.000
5xqkoD8kcbQ7JWIll2KF,B,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,754.000;445.000;65.000;151.000,6291.000
5xqkoD8kcbQ7JWIll2KF,C,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1036.000;527.000;64.000;192.000,7439.000
5xqkoD8kcbQ7JWIll2KF,D,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,835.000;464.000;56.000;165.000,5956.000
5xqkoD8kcbQ7JWIll2KF,E,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,613.000;409.000;58.000;159.000,5753.000
5xqkoD8kcbQ7JWIll2KF,F,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,905.000;485.000;47.000;167.000,4552.000
5xqkoD8kcbQ7JWIll2KF,M,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,910.000;485.000;21.000;21.000,367.000
5xqkoD8kcbQ7JWIll2KF,L,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,624.000;409.000;21.000;20.000,326.000
5xqkoD8kcbQ7JWIll2KF,K,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1053.000;527.000;30.000;23.000,499.000
5xqkoD8kcbQ7JWIll2KF,J,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,851.000;463.000;22.000;21.000,371.000
5xqkoD8kcbQ7JWIll2KF,I,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,774.000;445.000;24.000;21.000,386.000
5xqkoD8kcbQ7JWIll2KF,H,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,967.000;507.000;27.000;23.000,470.000
5xqkoD8kcbQ7JWIll2KF,O,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,705.000;420.000;18.000;16.000,219.000
5z8XJfD2gto4gT3gwPAK,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,462.000;1336.000;577.000;1064.000,276439.000
5z8XJfD2gto4gT3gwPAK,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1351.000;1357.000;249.000;263.000,39065.000
5z8XJfD2gto4gT3gwPAK,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,465.000;912.000;934.000;1488.000,476372.000
5z8XJfD2gto4gT3gwPAK,5,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,562.000;909.000;456.000;231.000,67419.000
619mdz3TlcOedTGFv0za,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,604.000;260.000;661.000;805.000,299880.000
66p9gzaQFGcmQA2v40Of,1,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,191.000;486.000;514.000;768.000,303251.000
66p9gzaQFGcmQA2v40Of,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,152.000;226.000;617.000;1074.000,430092.000
6B8gSWbJYQFfVadXSWxT,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1023.000;260.000;161.000;320.000,22892.000
6B8gSWbJYQFfVadXSWxT,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1546.000;842.000;54.000;225.000,7086.000
6B8gSWbJYQFfVadXSWxT,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1023.000;259.000;258.000;652.000,26085.000
6B8gSWbJYQFfVadXSWxT,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,488.000;112.000;711.000;955.000,479219.000
6R3F7WoZUjSohZEFSgXr,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,417.000;145.000;1182.000;1938.000,1485990.000
6ZHpQueANukCh7UeL4s5,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,684.000;1013.000;235.000;471.000,57204.000
6ZHpQueANukCh7UeL4s5,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,680.000;921.000;491.000;835.000,125538.000
6ZHpQueANukCh7UeL4s5,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,845.000;1086.000;252.000;344.000,31098.000
6fMvy2k97BSY0a3P9Fbg,1,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1246.000;254.000;43.000;69.000,2137.000
6fMvy2k97BSY0a3P9Fbg,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;199.000;336.000;417.000,11833.000
6fMvy2k97BSY0a3P9Fbg,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1239.000;254.000;60.000;126.000,4556.000
6fMvy2k97BSY0a3P9Fbg,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,836.000;234.000;764.000;833.000,303658.000
6fMvy2k97BSY0a3P9Fbg,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;262.000;736.000;803.000,301269.000
6fMvy2k97BSY0a3P9Fbg,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,913.000;245.000;411.000;410.000,85674.000
6fMvy2k97BSY0a3P9Fbg,7,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,373.000;246.000;252.000;293.000,30932.000
6fMvy2k97BSY0a3P9Fbg,8,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,72.000;199.000;271.000;492.000,17103.000
6fMvy2k97BSY0a3P9Fbg,9,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1323.000;257.000;97.000;79.000,4707.000
6fMvy2k97BSY0a3P9Fbg,A,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,558.000;278.000;386.000;311.000,54266.000
6fMvy2k97BSY0a3P9Fbg,B,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,72.000;199.000;228.000;129.000,11266.000
6hEWEvuUeZhYU514UX1O,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,83.000;302.000;1517.000;2098.000,2094109.000
6hpR44qukoBLy0iFwzip,2,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,71.000;29.000;533.000;666.000,289331.000
6lWV6Qw0w487DgkyyVX9,1,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,261.000;592.000;390.000;636.000,143870.000
6lWV6Qw0w487DgkyyVX9,2,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,67.000;295.000;606.000;1003.000,354594.000
6lWV6Qw0w487DgkyyVX9,3,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,312.000;293.000;292.000;181.000,24385.000
6nPmmdeGSmklKpfLZ04I,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,529.000;157.000;218.000;561.000,56334.000
6nPmmdeGSmklKpfLZ04I,2,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,602.000;265.000;93.000;234.000,12535.000
6nPmmdeGSmklKpfLZ04I,3,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,553.000;157.000;101.000;61.000,3671.000
6wbVR0oBIJ7D6xM1XfYh,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;0.000;1754.000;1253.000,1606117.000
6wbVR0oBIJ7D6xM1XfYh,4,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,88.000;328.000;1569.000;925.000,851667.000
6yISFDLTaSrGRErrVKUw,1,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1358.000;774.000;142.000;188.000,21306.000
6yISFDLTaSrGRErrVKUw,2,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1007.000;782.000;118.000;187.000,18029.000
6yISFDLTaSrGRErrVKUw,3,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,683.000;809.000;115.000;169.000,15393.000
6yISFDLTaSrGRErrVKUw,4,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1124.000;787.000;114.000;185.000,17230.000
6yISFDLTaSrGRErrVKUw,5,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1236.000;780.000;128.000;187.000,18970.000
6yISFDLTaSrGRErrVKUw,6,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,488.000;821.000;109.000;166.000,13891.000
6yISFDLTaSrGRErrVKUw,7,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,392.000;837.000;110.000;155.000,12919.000
6yISFDLTaSrGRErrVKUw,8,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,587.000;816.000;109.000;167.000,14332.000
6yISFDLTaSrGRErrVKUw,9,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,789.000;803.000;116.000;171.000,15741.000
6yISFDLTaSrGRErrVKUw,A,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1247.000;602.000;120.000;180.000,17827.000
6yISFDLTaSrGRErrVKUw,B,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1247.000;429.000;123.000;173.000,17457.000
6yISFDLTaSrGRErrVKUw,C,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,300.000;834.000;105.000;160.000,12531.000
6yISFDLTaSrGRErrVKUw,D,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1128.000;609.000;113.000;178.000,16629.000
6yISFDLTaSrGRErrVKUw,E,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1365.000;596.000;141.000;178.000,20234.000
6yISFDLTaSrGRErrVKUw,F,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1133.000;438.000;116.000;171.000,15967.000
6yISFDLTaSrGRErrVKUw,G,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1367.000;416.000;139.000;177.000,19703.000
6yISFDLTaSrGRErrVKUw,H,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,597.000;654.000;106.000;162.000,12972.000
6yISFDLTaSrGRErrVKUw,I,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,408.000;674.000;96.000;149.000,11156.000
6yISFDLTaSrGRErrVKUw,J,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,504.000;499.000;106.000;153.000,12578.000
6yISFDLTaSrGRErrVKUw,K,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,412.000;510.000;100.000;147.000,11518.000
6yISFDLTaSrGRErrVKUw,L,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1012.000;616.000;121.000;173.000,16591.000
6yISFDLTaSrGRErrVKUw,M,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,907.000;458.000;119.000;172.000,16130.000
6yISFDLTaSrGRErrVKUw,N,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1020.000;447.000;119.000;169.000,16345.000
6yISFDLTaSrGRErrVKUw,O,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,495.000;666.000;103.000;161.000,12858.000
6yISFDLTaSrGRErrVKUw,P,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,699.000;486.000;114.000;157.000,14010.000
6yISFDLTaSrGRErrVKUw,Q,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,805.000;477.000;114.000;155.000,14012.000
6yISFDLTaSrGRErrVKUw,R,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,696.000;641.000;107.000;171.000,14066.000
6yISFDLTaSrGRErrVKUw,S,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,798.000;636.000;115.000;171.000,15152.000
6yISFDLTaSrGRErrVKUw,T,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,905.000;627.000;114.000;169.000,15804.000
6yISFDLTaSrGRErrVKUw,U,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,309.000;672.000;108.000;158.000,12869.000
6yISFDLTaSrGRErrVKUw,V,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,602.000;495.000;109.000;155.000,12705.000
6yISFDLTaSrGRErrVKUw,W,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,313.000;512.000;107.000;163.000,13062.000
6zcUFRrk82e1KtW3sxk6,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,184.000;569.000;1415.000;1829.000,1678872.000
6zcUFRrk82e1KtW3sxk6,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,626.000;568.000;642.000;505.000,213402.000
70XMYeBZO8t3mAXtu9ke,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,978.000;412.000;287.000;447.000,54331.000
70XMYeBZO8t3mAXtu9ke,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,816.000;209.000;530.000;858.000,209940.000
70XMYeBZO8t3mAXtu9ke,4,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,968.000;208.000;170.000;156.000,19486.000
77sSza06NSDiTCn9F0sb,2,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1166.000;496.000;433.000;569.000,175680.000
77sSza06NSDiTCn9F0sb,4,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1184.000;192.000;259.000;170.000,30444.000
77sSza06NSDiTCn9F0sb,8,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,573.000;380.000;494.000;687.000,187768.000
77sSza06NSDiTCn9F0sb,7,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,146.000;350.000;646.000;717.000,247215.000
77sSza06NSDiTCn9F0sb,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,843.000;192.000;757.000;875.000,308147.000
7Qa4QokXVymOY6hvk9CF,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,365.000;284.000;445.000;1014.000,321076.000
7Qa4QokXVymOY6hvk9CF,2,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,402.000;461.000;395.000;549.000,125611.000
7VMQ21x6vDuAvoY6Ku2F,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,686.000;299.000;488.000;720.000,292697.000
7VMQ21x6vDuAvoY6Ku2F,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1238.000;118.000;362.000;949.000,214103.000
7VMQ21x6vDuAvoY6Ku2F,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,284.000;209.000;177.000;531.000,58328.000
7VMQ21x6vDuAvoY6Ku2F,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1209.000;146.000;274.000;734.000,88396.000
7VMQ21x6vDuAvoY6Ku2F,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,686.000;30.000;579.000;1037.000,435405.000
7VMQ21x6vDuAvoY6Ku2F,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,480.000;213.000;165.000;514.000,51922.000
7aLiOz0V7KPglydbD5H7,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,423.000;309.000;211.000;633.000,76629.000
7aLiOz0V7KPglydbD5H7,2,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,828.000;356.000;168.000;659.000,50965.000
7aLiOz0V7KPglydbD5H7,3,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,661.000;624.000;175.000;375.000,36703.000
7aLiOz0V7KPglydbD5H7,4,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,828.000;357.000;100.000;74.000,5305.000
